CódigodoMunicípio,Município,Estado,AnodeReferência,Tipodeserviço,Naturezajurídica,POP_TOTAL,POP_TOTAL_ESGOTO,POP_TOTAL_AGUA,REGIAO,DIF_AG_2011_2020,DIF_ES_2011_2020,INV_TOTAL,INV_TOTAL_AG,INV_TOTAL_ES,INV_TOTAL_PCP,INV_TOTAL_AG_PCP,INV_TOTAL_ES_PCP,latitude,longitude,COD_IBGE,IDHM,IDHM_RENDA,IDHM_EDUCACAO,IDHM_LONGEVIDADE
411110,Itambé,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,6109.0,5240.0,6108.0,S,0.040297768382001053,0.24932417488686898,1954794.3027653,567194.4939305477,1381615.0547832523,245.38933376984775,37.56785071206417,207.63978228842691,-236.601,-519.912,411110,0.746,0.854,0.703,0.691
411120,Itapejara D Oeste,PR,2020,Água         ,Sociedade de economia mista com administração pública,12094.0,,10347.0,S,0.15995734363667113,,1455804.274141563,1236370.017961563,217231.19618,32.53526211344469,17.26250124028444,15.090599470811972,-259.619,-528.152,411120,0.731,0.828,0.661,0.713
411125,Itaperuçu,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,29070.0,10341.0,25853.0,S,0.07760972782658404,,7316567.874504646,2621385.650748555,4686328.3137560915,114.96678534571724,22.54159993120055,92.12061334709323,-252.193,-493.454,411125,0.637,0.779,0.507,0.654
411130,Itaúna do Sul,PR,2020,Água         ,Sociedade de economia mista com administração pública,2781.0,,2780.0,S,0.045702401762150346,,143760.3669140503,142887.0196633575,0.0,23.929442646530024,23.929442646530024,0.0,-227.289,-528.874,411130,0.656,0.798,0.543,0.651
411140,Ivaí,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13965.0,5778.0,8746.0,S,0.13132421973094188,0.134298090851394,4085751.5845100316,3824460.1836388763,253383.2455144666,48.16700537056928,31.488102398854277,16.678902971715,-250.067,-50.857,411140,0.651,0.791,0.534,0.654
411150,Ivaiporã,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,31935.0,4658.0,31931.0,S,0.06705113472804503,0.039100233066747966,16886327.318163346,2776147.3115975885,13785099.783159478,410.3759599185846,20.01806200093941,380.21180303741977,-242.485,-516.754,411150,0.73,0.827,0.661,0.711
411155,Ivaté,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,8240.0,3955.0,7796.0,S,0.05550803924590331,,1747895.6834144369,358685.1575119966,1378981.2625994047,153.75930097087377,4.284276699029126,149.47502427184466,-234.072,-533.687,411155,0.706,0.803,0.641,0.684
411160,Ivatuba,PR,2020,Água         ,Sociedade de economia mista com administração pública,3279.0,,2613.0,S,0.13187442931276339,,327282.53241892305,280079.120074661,40281.5639688,64.84754193351631,63.98781030802074,0.0,-236.187,-522.203,411160,0.766,0.837,0.748,0.718
411170,Jaboti,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,5303.0,464.0,5302.0,S,0.16140298250808172,,706802.5619915514,436550.1380617495,268356.93105882785,53.28706958325476,21.218293418819535,32.06877616443523,-237.435,-500.729,411170,0.718,0.827,0.64,0.699
411180,Jacarezinho,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,39322.0,39318.0,39318.0,S,-0.00010172422562437777,0.12194622501061647,7686739.997777096,5383889.607541979,2286529.7870586147,41.71670718681654,14.683483800417068,27.03322338639947,-231.591,-499.739,411180,0.743,0.844,0.663,0.734
411190,Jaguapitã,PR,2020,Água e Esgoto,Autarquia,13742.0,13535.0,13742.0,S,0.13184584178498981,0.15572776548878298,4913610.666285966,1890567.3229200505,1371391.0089287588,15.811982244214816,9.479028525687673,4.193527143065056,-231.104,-515.342,411190,0.715,0.834,0.615,0.714
411200,Jaguariaíva,PR,2020,Água e Esgoto,Autarquia,35027.0,28616.0,33275.0,S,0.07811531774568148,0.4659147077017358,21549960.376707584,2922549.576300474,15097052.76364085,9.174763182687641,0.1627316070459931,0.0,-242.439,-497.066,411200,0.743,0.859,0.684,0.698
411210,Jandaia do Sul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,21230.0,13275.0,21227.0,S,0.024520270645482456,0.14958678950662724,7241220.01554198,4298061.294030119,2683390.2481055832,195.4108709373528,143.16525247291568,40.05985350918511,-236.011,-516.448,411210,0.747,0.801,0.703,0.741
411220,Janiópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,5095.0,,5094.0,S,0.1487199929852986,,572289.2916809752,524574.1723012995,40487.79298817419,49.819627085377824,49.819627085377824,0.0,-241.401,-527.784,411220,0.696,0.826,0.593,0.688
411230,Japira,PR,2020,Água         ,Sociedade de economia mista com administração pública,4930.0,,3708.0,S,0.12814939330066277,,288015.51698861556,280250.62790491176,5869.3962127297,11.131492900608519,11.131492900608519,0.0,-238.142,-501.422,411230,0.696,0.827,0.603,0.675
411240,Japurá,PR,2020,Água e Esgoto,Autarquia,9500.0,8467.0,8467.0,S,0.13913334045051784,,5162604.8666272815,1315780.8127162303,2316276.5844814293,31.65620842105263,4.105263157894737,2.133396842105263,-234.693,-525.557,411240,0.712,0.829,0.623,0.698
411250,Jardim Alegre,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,11196.0,3278.0,9866.0,S,0.2523719632998085,,3650657.6797749456,2981423.8078258527,658239.864482376,18.306151304037158,13.845008038585208,3.5048892461593426,-241.809,-516.902,411250,0.689,0.827,0.569,0.696
411260,Jardim Olinda,PR,2020,Água         ,Autarquia,1320.0,,1320.0,S,0.11879242586638084,,23262.043714706822,0.0,0.0,3.9393939393939394,,0.0,-225.523,-520.503,411260,0.682,0.791,0.6,0.669
411270,Jataizinho,PR,2020,Água e Esgoto,Autarquia,12638.0,11763.0,12638.0,S,0.02122839402584331,0.03296271687835961,1831607.5190891554,900051.7250857987,834126.3423742317,2.452120588700744,0.0,2.452120588700744,-232.578,-509.777,411270,0.687,0.845,0.574,0.669
411275,Jesuítas,PR,2020,Água         ,Sociedade de economia mista com administração pública,8330.0,,8329.0,S,0.28260539391411066,,1652888.3864067052,1596875.7574895443,2022.476799792,68.53638055222089,62.32026650660264,0.0,-243.839,-533.849,411275,0.705,0.839,0.615,0.68
411280,Joaquim Távora,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,12009.0,11120.0,12007.0,S,0.03449470234724217,0.13930059126019356,1547330.4408548337,633391.382287268,827822.124953058,53.48146640019986,23.004489133150134,29.109626946456824,-234.987,-49.909,411280,0.7,0.801,0.613,0.699
411290,Jundiaí do Sul,PR,2020,Água         ,Sociedade de economia mista com administração pública,3269.0,,2955.0,S,0.2233255520061782,,571673.404908161,528990.9548110905,5544.9572260964005,10.78066687060263,0.0,0.0,-234.357,-502.496,411290,0.688,0.817,0.605,0.66
411295,Juranda,PR,2020,Água         ,Sociedade de economia mista com administração pública,7292.0,,7291.0,S,0.0866592863472555,,1323603.6774439842,1134893.1816404874,181547.2877888,159.67780307185959,135.5429690071311,24.13483406472847,-244.209,-528.413,411295,0.708,0.818,0.639,0.678
411300,Jussara,PR,2020,Água e Esgoto,Autarquia,7041.0,6310.0,6610.0,S,-0.00031449372483327576,0.29835015607152504,5166197.659761214,535844.7662600658,4112667.3731626403,6.404076125550348,0.0,0.0,-236.219,-524.693,411300,0.718,0.835,0.619,0.716
411310,Kaloré,PR,2020,Água         ,Administração pública direta,4047.0,,4047.0,S,0.2857782754759238,,0.0,0.0,0.0,,,,-238.188,-516.687,411310,0.721,0.848,0.657,0.673
411320,Lapa,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,48410.0,30025.0,39012.0,S,0.12686706605637632,0.1358754417002085,18638754.11506519,7940451.957995356,10631978.949782308,37.19655835571163,25.882332575914067,11.314225779797564,-257.671,-497.168,411320,0.706,0.848,0.595,0.696
411325,Laranjal,PR,2020,Água         ,Sociedade de economia mista com administração pública,5784.0,,2987.0,S,0.14515004766828843,,718381.8656109466,703380.0539177861,2521.4522770159797,118.28612206085755,116.75603907330569,0.0,-248.862,-52.47,411325,0.585,0.79,0.436,0.581
411330,Laranjeiras do Sul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,32139.0,14698.0,32135.0,S,0.16245053656659514,0.2629689284494944,23215490.72443543,18941059.67712561,4245940.826749145,526.5056208967297,478.5719698808301,47.48268334422353,-254.077,-524.109,411330,0.706,0.835,0.594,0.709
411340,Leópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,3925.0,,3892.0,S,0.21812643381620278,,1111120.0433286584,303007.1422456606,808112.9010829978,149.07883312101913,38.30295031847133,110.77588280254778,-230.818,-507.511,411340,0.707,0.812,0.663,0.657
411342,Lidianópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,3231.0,,3230.0,S,0.30447188413256543,,213995.8678647424,213851.96545001253,0.0,7.894097802537915,7.894097802537915,0.0,-24.11,-516.506,411342,0.68,0.802,0.598,0.657
411345,Lindoeste,PR,2020,Água         ,Sociedade de economia mista com administração pública,4592.0,,3978.0,S,0.3637396235354502,,409818.82753098314,389391.04863703396,20427.77889394917,67.66458405923345,67.66458405923345,0.0,-252.596,-535.733,411345,0.666,0.769,0.588,0.652
411350,Loanda,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,23242.0,20099.0,23239.0,S,0.021157494971367763,0.37907112389275355,3043155.076556769,1486073.44648206,1523155.668664618,53.896735220721105,20.98070604939334,32.27069873504862,-229.232,-531.362,411350,0.725,0.815,0.645,0.724
411360,Lobato,PR,2020,Água e Esgoto,Autarquia,4819.0,4819.0,4819.0,S,0.015134402529929925,0.005873051728032541,663653.9492667147,171627.26520986477,459686.76,95.39048765304005,0.0,95.39048765304005,-230.058,-519.524,411360,0.744,0.841,0.692,0.708
411370,Londrina,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,575377.0,575263.0,575319.0,S,-0.00010080347320107208,0.09723203925560575,251230441.43021232,173991319.3230763,73707605.58837304,72.23900067260249,27.50724597959251,39.00633923497116,-23.304,-511.691,411370,0.778,0.837,0.712,0.789
411373,Luiziana,PR,2020,Água         ,Sociedade de economia mista com administração pública,7240.0,,6257.0,S,0.11717253194320998,,1242290.9831738884,1132409.9723231574,100514.74283603445,9.14595994475138,8.841669889502763,0.0,-242.853,-52.269,411373,0.668,0.781,0.58,0.659
411375,Lunardelli,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,4744.0,1391.0,4570.0,S,0.2809714467828164,,1717168.6525383424,1249901.422973615,465064.16956472775,217.15966905564923,186.60567242833054,30.089607925801012,-240.821,-517.368,411375,0.69,0.826,0.607,0.655
411380,Lupionópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,4945.0,,4944.0,S,0.02407698645648415,,325919.5157069585,324667.5157069585,0.0,51.507967644084935,51.25478260869565,0.0,-22.755,-516.601,411380,0.71,0.856,0.595,0.703
411390,Mallet,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13663.0,3869.0,11021.0,S,0.14273318548676328,0.17111385123720485,1341762.3100222442,837981.961234291,502966.9613793413,38.45188831149821,17.98512405767401,20.4667642538242,-258.806,-508.173,411390,0.708,0.809,0.645,0.681
411400,Mamborê,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13014.0,9608.0,13012.0,S,0.20828179159064353,0.27036548405693434,4058260.541136004,1178691.073004805,2879505.3497543936,109.2416881819579,12.529990779160903,96.71169740279699,-24.317,-525.271,411400,0.719,0.821,0.649,0.698
411410,Mandaguaçu,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,23100.0,11440.0,23097.0,S,0.0075670511016373565,0.25618371698939474,3810867.8938522236,2756784.3951846748,1048778.0381413777,27.1003051948052,15.81525844155844,11.239565367965367,-233.458,-520.944,411410,0.718,0.825,0.625,0.717
411420,Mandaguari,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,34515.0,30363.0,34511.0,S,-0.00011589164131542429,0.3081276178197595,11564864.264589962,3547947.807885877,7928823.09322034,27.677540199913082,6.796330001448645,20.237166739098946,-235.446,-51.671,411420,0.751,0.84,0.689,0.732
411430,Mandirituba,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,27315.0,4915.0,16951.0,S,0.11570320800515332,0.15376415817366756,11618121.474173289,1126918.3845184292,10377954.650730547,29.464677283543843,19.452735493318688,10.011941790225151,-25.777,-493.282,411430,0.655,0.807,0.515,0.677
411435,Manfrinópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,2506.0,,1047.0,S,0.1677972865123703,,55856.45034953343,51040.15034953343,0.0,10.160905826017558,8.238998403830806,0.0,-261.441,-533.113,411435,0.645,0.805,0.52,0.642
411440,Mangueirinha,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,16642.0,9379.0,13042.0,S,0.21236055701145484,0.28194527948439124,1054676.7473906311,734747.0731044612,318506.6238625137,18.685310058887154,9.635623122220887,9.049686936666268,-259.421,-521.743,411440,0.688,0.811,0.579,0.695
411450,Manoel Ribas,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13510.0,2726.0,9662.0,S,0.17582507977838835,,4933593.375111351,378194.28653859237,4536326.692100266,302.9181939304219,13.053326424870466,288.80646632124353,-245.144,-516.658,411450,0.716,0.806,0.628,0.725
411460,Marechal Cândido Rondon,PR,2020,Água e Esgoto,Autarquia,53495.0,15565.0,53495.0,S,0.0,0.2676046020694202,41969594.088870235,12254898.08078244,14390626.791243255,108.68652023553604,74.4821585194878,7.361030563604076,-24.557,-540.571,411460,0.774,0.842,0.704,0.782
411470,Maria Helena,PR,2020,Água         ,Sociedade de economia mista com administração pública,5634.0,,5633.0,S,0.17369151363969648,,851498.4446024647,479462.83666162885,361246.310632698,80.89679091231807,23.269755058572947,57.62703585374511,-236.158,-532.053,411470,0.703,0.842,0.607,0.68
411480,Marialva,PR,2020,Água e Esgoto,Autarquia,35804.0,20000.0,31954.0,S,-0.10735239114134076,,18360326.158537533,3007390.488363094,14229802.082052823,6.620537649424645,3.5152756675231815,2.398748743157189,-234.843,-517.928,411480,0.735,0.814,0.666,0.733
411490,Marilândia do Sul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,8814.0,1871.0,8260.0,S,0.16352429309609773,,4446365.18523366,1045297.8747861936,3400835.0837586373,23.785592239618786,9.497836396641706,14.287755842977083,-237.425,-513.137,411490,0.691,0.831,0.599,0.664
411500,Marilena,PR,2020,Água         ,Sociedade de economia mista com administração pública,7084.0,,7059.0,S,0.20197630925666998,,527541.5319924316,485756.57891443203,34725.48618,56.24877188029362,56.24877188029362,0.0,-227.336,-530.402,411500,0.681,0.828,0.585,0.651
411510,Mariluz,PR,2020,Água e Esgoto,Administração pública direta,10336.0,4895.0,10330.0,S,0.0029485842599989986,,0.0,0.0,0.0,,,,-240.089,-531.432,411510,0.639,0.794,0.504,0.653
411520,Maringá,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,430157.0,430071.0,430113.0,S,-0.00010228823429581091,0.08682595279093408,86839543.84211999,35263627.34560609,49117904.65379965,55.97812663748352,14.299505250408572,36.538157765653004,-234.205,-519.333,411520,0.808,0.852,0.768,0.806
411530,Mariópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,6632.0,,5544.0,S,0.11473191128217874,,2522824.1767995944,1283090.4636526108,1229591.794809776,78.20795084439084,45.75721954161641,31.772839264173705,-26.355,-525.532,411530,0.698,0.804,0.591,0.717
411535,Maripá,PR,2020,Água         ,Sociedade de economia mista com administração pública,5582.0,,5194.0,S,0.26070783297294264,,687925.9760015709,684098.9181554067,0.0,36.667758867789324,36.667758867789324,0.0,-24.42,-538.286,411535,0.758,0.866,0.684,0.736
411540,Marmeleiro,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,14387.0,7355.0,12058.0,S,0.21522816978609516,0.2671705228294778,1618402.0093847874,878333.94494851,637097.8133420954,24.51359074164176,8.63347257941197,9.832992284701467,-261.472,-530.267,411540,0.722,0.842,0.613,0.73
411545,Marquinho,PR,2020,Água         ,Sociedade de economia mista com administração pública,4340.0,,2106.0,S,0.1815407355882097,,1402333.5624838204,1396832.1979318731,636.2008541954399,262.2880737327189,261.7871520737327,0.0,-25.112,-522.497,411545,0.614,0.814,0.463,0.615
411550,Marumbi,PR,2020,Água         ,Autarquia,4677.0,,4677.0,S,0.5147465437788019,,48427.03227834663,48427.03227834663,0.0,0.689544579858884,0.689544579858884,0.0,-237.058,-516.404,411550,0.721,0.826,0.643,0.705
411560,Matelândia,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,18107.0,12225.0,16939.0,S,0.15415974639663932,0.2832830360565605,6206863.16869622,1491341.450813854,4712751.407882366,52.54519191472911,27.440413652178716,24.951781631413265,-252.496,-539.935,411560,0.725,0.831,0.642,0.715
411570,Matinhos,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,35219.0,35212.0,35215.0,S,-0.00011357505891707032,-0.0001987563531048453,15213491.647489566,7327324.109099424,7603074.69757311,179.2521871716971,126.34055651778868,52.911630653908404,-258.237,-48.549,411570,0.743,0.834,0.662,0.743
