CódigodoMunicípio,Município,Estado,AnodeReferência,Naturezajurídica,POP_TOTAL,REGIAO,PERCENT_AG,PERCENT_ES,INVESTIMENTO_TOTAL_ATUAL2020_y,INVESTIMENTO_TOTAL_AG_ATUAL2020_y,INVESTIMENTO_TOTAL_ES_ATUAL2020_y,INVESTIMENTO_TOTAL_ATUAL2020_PCP,INVESTIMENTO_TOTAL_AG_ATUAL2020_PCP,INVESTIMENTO_TOTAL_ES_ATUAL2020_PCP
250077,Aparecida,PB,2020,Sociedade de economia mista com administração pública,8416.0,NE,0.6190589353612167,,29096.20815446434,0.0,0.0,,,
250077,Aparecida,PB,2020,Administração pública direta,8416.0,NE,,0.5346958174904943,29096.20815446434,0.0,0.0,,,
250080,Araçagi,PB,2020,Sociedade de economia mista com administração pública,16921.0,NE,0.6163938301518823,,12811187.906562362,12760026.05950573,0.0,,,
250090,Arara,PB,2020,Administração pública direta,13542.0,NE,,0.3360655737704918,3017363.8201295943,3012035.878190064,0.0,,,
250090,Arara,PB,2020,Sociedade de economia mista com administração pública,13542.0,NE,0.8151676266430364,,3017363.8201295943,3012035.878190064,0.0,,,
250100,Araruna,PB,2020,Sociedade de economia mista com administração pública,20463.0,NE,0.33582563651468506,0.3048428871621952,18772736.68523476,18723456.998221498,0.0,,,
250110,Areia,PB,2020,Sociedade de economia mista com administração pública,22656.0,NE,0.6168785310734464,,11690492.816255214,10707801.801895808,901231.7933262914,,,
250115,Areia de Baraúnas,PB,2020,Sociedade de economia mista com administração pública,2116.0,NE,0.43572778827977315,,5377.4747210749,0.0,0.0,,,
250115,Areia de Baraúnas,PB,2020,Administração pública direta,2116.0,NE,,0.527882797731569,5377.4747210749,0.0,0.0,,,
250120,Areial,PB,2020,Sociedade de economia mista com administração pública,7027.0,NE,0.0,,10413362.988830056,10411408.670118319,0.0,,,
250130,Aroeiras,PB,2020,Sociedade de economia mista com administração pública,19116.0,NE,0.3215630885122411,,1555558.6131237273,1552424.1297381436,0.0,,,
250135,Assunção,PB,2020,Sociedade de economia mista com administração pública,4029.0,NE,0.0,,300285.11276933266,278994.7160159902,0.0,,,
250150,Bananeiras,PB,2020,Sociedade de economia mista com administração pública,21269.0,NE,0.2143025059946401,,27595.529990820643,0.0,0.0,,,
250157,Barra de Santana,PB,2020,Sociedade de economia mista com administração pública,8349.0,NE,0.0,,4695.21550365356,0.0,0.0,,,
250160,Barra de Santa Rosa,PB,2020,Sociedade de economia mista com administração pública,15497.0,NE,0.0,,8121009.804793369,8062545.031958346,0.0,,,
250170,Barra de São Miguel,PB,2020,Sociedade de economia mista com administração pública,6065.0,NE,0.0,,124923.96956641402,122299.33614194926,0.0,,,
250180,Bayeux,PB,2020,Sociedade de economia mista com administração pública,97203.0,NE,0.7762517617768999,0.07973004948406942,3533698.551827689,0.0,3098216.7615164137,,,
250190,Belém,PB,2020,Sociedade de economia mista com administração pública,17705.0,NE,0.9133578085286642,,874005.4127701249,773587.4184181069,0.0,,,
250200,Belém do Brejo do Cruz,PB,2020,Sociedade de economia mista com administração pública,7349.0,NE,0.5804871411076337,,22981.6958596214,0.0,0.0,,,
250205,Bernardino Batista,PB,2020,Sociedade de economia mista com administração pública,3536.0,NE,0.0,,585532.697215921,584646.6993072457,0.0,,,
250210,Boa Ventura,PB,2020,Sociedade de economia mista com administração pública,5307.0,NE,0.8667797248916526,,24564.7377451135,0.0,0.0,,,
250215,Boa Vista,PB,2020,Sociedade de economia mista com administração pública,7136.0,NE,0.7257567264573991,,12104188.79008099,12075318.797321387,0.0,,,
250220,Bom Jesus,PB,2020,Sociedade de economia mista com administração pública,2575.0,NE,0.8027184466019417,,12237.335122991739,0.0,0.0,,,
250230,Bom Sucesso,PB,2020,Administração pública direta,4956.0,NE,,0.3026634382566586,636796.0696994644,623963.5341281395,0.0,,,
250230,Bom Sucesso,PB,2020,Sociedade de economia mista com administração pública,4956.0,NE,0.4392655367231638,,636796.0696994644,623963.5341281395,0.0,,,
250240,Bonito de Santa Fé,PB,2020,Administração pública direta,12022.0,NE,,0.3766428214939278,44128.85058364988,0.0,0.0,,,
250240,Bonito de Santa Fé,PB,2020,Sociedade de economia mista com administração pública,12022.0,NE,0.6968890367659292,,44128.85058364988,0.0,0.0,,,
250250,Boqueirão,PB,2020,Sociedade de economia mista com administração pública,17870.0,NE,0.667935086737549,,78044778.3775906,77976276.7513837,0.0,,,
250250,Boqueirão,PB,2020,Administração pública direta,17870.0,NE,,0.7097929490766648,78044778.3775906,77976276.7513837,0.0,,,
250260,Igaracy,PB,2020,Sociedade de economia mista com administração pública,6105.0,NE,0.9036855036855037,,29030.041559091325,0.0,0.0,,,
250270,Borborema,PB,2020,Administração pública direta,5287.0,NE,0.7302818233402686,0.05674295441649328,0.0,0.0,0.0,,,
250280,Brejo do Cruz,PB,2020,Administração pública direta,14206.0,NE,,0.5656060819372096,56554.309354363686,0.0,0.0,,,
250280,Brejo do Cruz,PB,2020,Sociedade de economia mista com administração pública,14206.0,NE,0.7574264395325918,,56554.309354363686,0.0,0.0,,,
250290,Brejo dos Santos,PB,2020,Sociedade de economia mista com administração pública,6464.0,NE,0.8423576732673267,,46020.788704008446,17177.197817,0.0,,,
250300,Caaporã,PB,2020,Autarquia,21955.0,NE,0.21821908449100433,,205773.47778841064,98917.14097073837,0.0,1.395018446823047,1.395018446823047,0.0
250300,Caaporã,PB,2020,Sociedade de economia mista com administração pública,21955.0,NE,0.45338191755864266,,205773.47778841064,98917.14097073837,0.0,,,
250310,Cabaceiras,PB,2020,Sociedade de economia mista com administração pública,5661.0,NE,0.37343225578519695,,2279560.0939377304,2172733.4059139527,95703.08796814275,,,
250310,Cabaceiras,PB,2020,Administração pública direta,5661.0,NE,,0.43649531884826004,2279560.0939377304,2172733.4059139527,95703.08796814275,,,
250320,Cabedelo,PB,2020,Sociedade de economia mista com administração pública,68767.0,NE,0.9998691232713366,0.37251879535242194,5605500.256641033,1294685.5620322488,3836200.7719649533,,,
250330,Cachoeira dos Índios,PB,2020,Sociedade de economia mista com administração pública,10305.0,NE,0.44590004852013587,,26289.36868724647,0.0,0.0,,,
250330,Cachoeira dos Índios,PB,2020,Administração pública direta,10305.0,NE,,0.3565259582726832,26289.36868724647,0.0,0.0,,,
250340,Cacimba de Areia,PB,2020,Sociedade de economia mista com administração pública,3695.0,NE,0.5721244925575102,,11904.64230557056,0.0,0.0,,,
250340,Cacimba de Areia,PB,2020,Administração pública direta,3695.0,NE,,0.7331529093369418,11904.64230557056,0.0,0.0,,,
250350,Cacimba de Dentro,PB,2020,Sociedade de economia mista com administração pública,17178.0,NE,0.0,,10853516.548614778,10799992.13914689,0.0,,,
250355,Cacimbas,PB,2020,Sociedade de economia mista com administração pública,7199.0,NE,0.2625364633976941,,10914.164367435422,0.0,0.0,,,
250360,Caiçara,PB,2020,Sociedade de economia mista com administração pública,7191.0,NE,0.7891809205951884,,69191.78301062179,0.0,35898.26896056287,,,
250370,Cajazeiras,PB,2020,Sociedade de economia mista com administração pública,62289.0,NE,0.9998073496122911,0.1867906050827594,7333282.22275257,6727778.516951667,184556.0889638496,,,
250375,Cajazeirinhas,PB,2020,Sociedade de economia mista com administração pública,3205.0,NE,0.5563182527301092,0.11045241809672388,9330.9696513658,0.0,0.0,,,
250380,Caldas Brandão,PB,2020,Sociedade de economia mista com administração pública,6046.0,NE,0.9624545153820708,,33879.758487067396,0.0,0.0,,,
250390,Camalaú,PB,2020,Sociedade de economia mista com administração pública,6031.0,NE,0.7960537224340906,0.04808489471066158,55028.64140836821,18104.73801637176,0.0,,,
250400,Campina Grande,PB,2020,Sociedade de economia mista com administração pública,411807.0,NE,0.9973288457942677,0.9197803825578487,9155496.815153176,3124647.325796341,3175362.7404602347,,,
250403,Capim,PB,2020,Sociedade de economia mista com administração pública,6620.0,NE,0.1716012084592145,,6893.49977294949,0.0,0.0,,,
250407,Caraúbas,PB,2020,Sociedade de economia mista com administração pública,4185.0,NE,0.5108721624850657,,603929.6518854502,590967.3263123006,0.0,,,
250407,Caraúbas,PB,2020,Administração pública direta,4185.0,NE,,0.6260454002389486,603929.6518854502,590967.3263123006,0.0,,,
250410,Carrapateira,PB,2020,Sociedade de economia mista com administração pública,2687.0,NE,0.8195013025679196,,1921516.1094445726,1920752.5553903873,0.0,,,
250415,Casserengue,PB,2020,Sociedade de economia mista com administração pública,7499.0,NE,0.37071609547939727,,14422.47334924712,0.0,0.0,,,
250415,Casserengue,PB,2020,Administração pública direta,7499.0,NE,,0.4899319909321243,14422.47334924712,0.0,0.0,,,
250420,Catingueira,PB,2020,Administração pública direta,4935.0,NE,,0.1398176291793313,19333.770914771492,0.0,0.0,,,
250420,Catingueira,PB,2020,Sociedade de economia mista com administração pública,4935.0,NE,0.6891590678824722,,19333.770914771492,0.0,0.0,,,
250430,Catolé do Rocha,PB,2020,Sociedade de economia mista com administração pública,30684.0,NE,0.8044909399035328,0.21252118367879025,130804.67723987582,0.0,0.0,,,
250435,Caturité,PB,2020,Sociedade de economia mista com administração pública,4875.0,NE,0.3891282051282051,,11662.17408084408,0.0,0.0,,,
250440,Conceição,PB,2020,Sociedade de economia mista com administração pública,19007.0,NE,0.7005313831746198,,78594.0259166934,0.0,0.0,,,
250450,Condado,PB,2020,Sociedade de economia mista com administração pública,6658.0,NE,0.9705617302493241,,37673.79947693646,0.0,0.0,,,
250460,Conde,PB,2020,Sociedade de economia mista com administração pública,25010.0,NE,0.5741303478608557,,2882038.9636523244,589961.4292845824,2214216.111367394,,,
250470,Congo,PB,2020,Sociedade de economia mista com administração pública,4787.0,NE,0.869229162314602,,615988.9963059571,588782.20487328,0.0,,,
250485,Coxixola,PB,2020,Sociedade de economia mista com administração pública,1935.0,NE,0.5643410852713179,,1960555.870780587,574091.4427699674,1378403.450860262,,,
250490,Cruz do Espírito Santo,PB,2020,Sociedade de economia mista com administração pública,17461.0,NE,0.4109157551113911,,36779.42729791258,0.0,0.0,,,
250500,Cubati,PB,2020,Sociedade de economia mista com administração pública,7832.0,NE,0.7346782431052093,0.07201225740551584,13229957.198675102,13195767.60429389,0.0,,,
250510,Cuité,PB,2020,Sociedade de economia mista com administração pública,20334.0,NE,0.0,,18998853.356351532,18992087.48337367,0.0,,,
250520,Cuitegi,PB,2020,Sociedade de economia mista com administração pública,6775.0,NE,0.9982287822878229,,40482.06113973938,0.0,0.0,,,
250523,Cuité de Mamanguape,PB,2020,Sociedade de economia mista com administração pública,6356.0,NE,0.2575519194461926,,4444358.65219189,4435028.82078364,0.0,,,
250535,Damião,PB,2020,Administração pública direta,5370.0,NE,,0.186219739292365,1598067.7303742946,1597598.0914179157,0.0,,,
250535,Damião,PB,2020,Sociedade de economia mista com administração pública,5370.0,NE,0.0,,1598067.7303742946,1597598.0914179157,0.0,,,
250540,Desterro,PB,2020,Sociedade de economia mista com administração pública,8315.0,NE,0.540829825616356,,27350.55043673816,0.0,0.0,,,
250550,Vista Serrana,PB,2020,Sociedade de economia mista com administração pública,3824.0,NE,0.7803347280334728,,16387.311006894623,0.0,0.0,,,
250560,Diamante,PB,2020,Sociedade de economia mista com administração pública,6528.0,NE,0.7212009803921569,,748423.526648357,722497.6753478765,0.0,,,
250570,Dona Inês,PB,2020,Sociedade de economia mista com administração pública,10413.0,NE,0.0,,1893.716928216,0.0,0.0,,,
250580,Duas Estradas,PB,2020,Sociedade de economia mista com administração pública,3582.0,NE,0.9966499162479062,,22186.580596172873,0.0,0.0,,,
250590,Emas,PB,2020,Sociedade de economia mista com administração pública,3539.0,NE,0.7115004238485448,,2068056.9434295213,2055202.578805064,0.0,,,
250600,Esperança,PB,2020,Sociedade de economia mista com administração pública,33199.0,NE,0.0,,6617094.549534044,6492698.9647846,0.0,,,
250600,Esperança,PB,2020,Administração pública direta,33199.0,NE,,0.4879363836260128,6617094.549534044,6492698.9647846,0.0,,,
250610,Fagundes,PB,2020,Sociedade de economia mista com administração pública,11215.0,NE,0.522246990637539,,36556.74854229219,0.0,0.0,,,
250620,Frei Martinho,PB,2020,Sociedade de economia mista com administração pública,2989.0,NE,0.0,,10281015.666473744,10279618.55435385,0.0,,,
250625,Gado Bravo,PB,2020,Sociedade de economia mista com administração pública,8303.0,NE,0.0,,409809.93227306136,409300.2626502997,0.0,,,
250630,Guarabira,PB,2020,Sociedade de economia mista com administração pública,59115.0,NE,0.9974964053116806,0.5546308043643745,2656589.1009105593,156004.9139627781,2136467.0825826386,,,
250640,Gurinhém,PB,2020,Sociedade de economia mista com administração pública,14127.0,NE,0.0,,38197.42310752866,0.0,0.0,,,
250650,Gurjão,PB,2020,Sociedade de economia mista com administração pública,3453.0,NE,0.7903272516652187,,14526.93349904364,0.0,0.0,,,
250660,Ibiara,PB,2020,Sociedade de economia mista com administração pública,5903.0,NE,0.7841775368456717,,27471.360981827722,0.0,0.0,,,
250670,Imaculada,PB,2020,Sociedade de economia mista com administração pública,11848.0,NE,0.40791694800810263,,28286.69211168855,0.0,0.0,,,
250680,Ingá,PB,2020,Sociedade de economia mista com administração pública,18144.0,NE,0.6555335097001763,,72156.89078879968,0.0,0.0,,,
250690,Itabaiana,PB,2020,Sociedade de economia mista com administração pública,24419.0,NE,0.7535935132478807,,18456719.886417862,18335969.919291962,0.0,,,
250700,Itaporanga,PB,2020,Sociedade de economia mista com administração pública,24828.0,NE,0.8146447559207347,0.17995811180924762,819065.0780534584,690630.3289820781,0.0,,,
250710,Itapororoca,PB,2020,Administração pública direta,18823.0,NE,0.6333209371513574,,0.0,0.0,0.0,,,
250720,Itatuba,PB,2020,Sociedade de economia mista com administração pública,11016.0,NE,0.5143427741466957,,7327419.340403818,7294699.922068337,0.0,,,
250730,Jacaraú,PB,2020,Sociedade de economia mista com administração pública,14450.0,NE,0.6391695501730104,,54901.86285702278,0.0,0.0,,,
250740,Jericó,PB,2020,Sociedade de economia mista com administração pública,7745.0,NE,0.583989670755326,,130169.40542542798,108489.10693520487,0.0,,,
250750,João Pessoa,PB,2020,Sociedade de economia mista com administração pública,817511.0,NE,0.9992513862198796,0.815957216477821,46630996.421132274,20738070.72436679,20418246.838468485,,,
250760,Juarez Távora,PB,2020,Sociedade de economia mista com administração pública,7976.0,NE,0.769307923771314,,39235.76708033529,0.0,0.0,,,
250770,Juazeirinho,PB,2020,Sociedade de economia mista com administração pública,18298.0,NE,0.46633511859219584,,7744142.881885515,7698292.668753503,0.0,,,
250780,Junco do Seridó,PB,2020,Sociedade de economia mista com administração pública,7195.0,NE,0.586240444753301,,0.0,0.0,0.0,,,
250790,Juripiranga,PB,2020,Sociedade de economia mista com administração pública,10793.0,NE,0.5625868618549059,,35432.03560403911,0.0,0.0,,,
250800,Juru,PB,2020,Sociedade de economia mista com administração pública,9849.0,NE,0.5657427149964463,,32082.31176751352,0.0,0.0,,,
250800,Juru,PB,2020,Administração pública direta,9849.0,NE,,0.4435983348563306,32082.31176751352,0.0,0.0,,,
250810,Lagoa,PB,2020,Administração pública direta,4653.0,NE,,0.6447453255963894,13808.0586053132,0.0,0.0,,,
250810,Lagoa,PB,2020,Sociedade de economia mista com administração pública,4653.0,NE,0.5510423382763808,,13808.0586053132,0.0,0.0,,,
250820,Lagoa de Dentro,PB,2020,Sociedade de economia mista com administração pública,7737.0,NE,0.5322476412046012,,22404.141244009003,0.0,0.0,,,
250830,Lagoa Seca,PB,2020,Sociedade de economia mista com administração pública,27617.0,NE,0.4661259369229098,0.012094000072419162,6822563.468211721,6760144.254053388,0.0,,,
250840,Lastro,PB,2020,Sociedade de economia mista com administração pública,2718.0,NE,0.0,,8621.11473943638,0.0,0.0,,,
250850,Livramento,PB,2020,Sociedade de economia mista com administração pública,7265.0,NE,0.6055058499655884,,28365.768803164072,0.0,0.0,,,
250855,Logradouro,PB,2020,Sociedade de economia mista com administração pública,4369.0,NE,0.0,,11951.68986185047,0.0,0.0,,,
250860,Lucena,PB,2020,Sociedade de economia mista com administração pública,13214.0,NE,0.9968972302103829,,3157568.667950104,1905388.4933505259,1179837.236189019,,,
250870,Mãe D Água,PB,2020,Administração pública direta,3999.0,NE,0.3900975243810953,,0.0,0.0,0.0,,,
250880,Malta,PB,2020,Sociedade de economia mista com administração pública,5752.0,NE,0.997913769123783,,35132.28375608479,0.0,0.0,,,
250890,Mamanguape,PB,2020,Sociedade de economia mista com administração pública,45136.0,NE,0.4477135767458348,0.15843229351293867,19637552.683833435,19520568.236203887,0.0,,,
250900,Manaíra,PB,2020,Sociedade de economia mista com administração pública,10972.0,NE,0.783904484141451,,47517.23868469671,0.0,0.0,,,
250900,Manaíra,PB,2020,Administração pública direta,10972.0,NE,,0.5650747356908494,47517.23868469671,0.0,0.0,,,
250905,Marcação,PB,2020,Autarquia,8653.0,NE,0.8940251935744828,,0.0,0.0,0.0,,,
250910,Mari,PB,2020,Sociedade de economia mista com administração pública,21866.0,NE,0.7019116436476722,,15235680.393792875,15142884.574785491,0.0,,,
250915,Marizópolis,PB,2020,Sociedade de economia mista com administração pública,6654.0,NE,0.9851217312894499,,35795.78127644885,0.0,0.0,,,
250920,Massaranduba,PB,2020,Sociedade de economia mista com administração pública,13998.0,NE,0.5533647663951993,,150278.85995695976,122194.64868157408,0.0,,,
250930,Mataraca,PB,2020,Administração pública direta,8539.0,NE,0.9837217472771987,,0.0,0.0,0.0,,,
250933,Matinhas,PB,2020,Sociedade de economia mista com administração pública,4515.0,NE,0.0,,1623810.8649788843,1619444.8725358811,0.0,,,
250937,Mato Grosso,PB,2020,Sociedade de economia mista com administração pública,2926.0,NE,0.4904306220095694,,6316.59876933573,0.0,0.0,,,
